,index,rec_id_1,rec_id_2,prob,Match
10357,10357,rec-655-dup-1,rec-618-org,0.001,Non-Match
10358,10358,rec-655-dup-1,rec-655-dup-0,1.0,Match
10359,10359,rec-655-dup-1,rec-655-dup-2,1.0,Match
10360,10360,rec-655-dup-1,rec-655-dup-3,1.0,Match
10361,10361,rec-655-dup-1,rec-655-dup-4,1.0,Match
10362,10362,rec-655-dup-1,rec-655-org,1.0,Match
10363,10363,rec-655-dup-1,rec-840-org,0.0,Non-Match
10364,10364,rec-655-dup-1,rec-879-dup-0,0.0,Non-Match
10365,10365,rec-655-dup-1,rec-879-dup-2,0.0,Non-Match
10366,10366,rec-655-dup-1,rec-879-dup-3,0.0,Non-Match
10367,10367,rec-655-dup-1,rec-879-org,0.0,Non-Match
10368,10368,rec-655-dup-2,rec-655-dup-0,1.0,Match
10369,10369,rec-655-dup-2,rec-655-dup-3,1.0,Match
10370,10370,rec-655-dup-2,rec-655-dup-4,1.0,Match
10371,10371,rec-655-dup-2,rec-655-org,1.0,Match
10372,10372,rec-655-dup-3,rec-655-dup-0,1.0,Match
10373,10373,rec-655-dup-3,rec-655-dup-4,1.0,Match
10374,10374,rec-655-org,rec-655-dup-0,1.0,Match
10375,10375,rec-655-org,rec-655-dup-3,1.0,Match
10376,10376,rec-655-org,rec-655-dup-4,1.0,Match
10377,10377,rec-656-dup-0,rec-1502-dup-0,0.0,Non-Match
10378,10378,rec-656-dup-0,rec-1502-dup-1,0.0,Non-Match
10379,10379,rec-656-dup-0,rec-656-dup-1,1.0,Match
10380,10380,rec-656-dup-0,rec-656-dup-3,1.0,Match
10381,10381,rec-656-dup-0,rec-656-org,1.0,Match
10382,10382,rec-656-dup-1,rec-1502-dup-0,0.0,Non-Match
10383,10383,rec-656-dup-1,rec-1502-dup-1,0.0,Non-Match
10384,10384,rec-656-dup-1,rec-656-org,1.0,Match
10385,10385,rec-656-dup-2,rec-656-dup-0,1.0,Match
10386,10386,rec-656-dup-2,rec-656-dup-1,1.0,Match
10387,10387,rec-656-dup-2,rec-656-dup-3,1.0,Match
10388,10388,rec-656-dup-2,rec-656-org,1.0,Match
10389,10389,rec-656-dup-3,rec-1502-dup-0,0.0,Non-Match
10390,10390,rec-656-dup-3,rec-1502-dup-1,0.0,Non-Match
10391,10391,rec-656-dup-3,rec-656-dup-1,1.0,Match
10392,10392,rec-656-dup-3,rec-656-org,1.0,Match
10393,10393,rec-656-dup-4,rec-1502-dup-0,0.0,Non-Match
10394,10394,rec-656-dup-4,rec-1502-dup-1,0.0,Non-Match
10395,10395,rec-656-dup-4,rec-1502-org,0.0,Non-Match
10396,10396,rec-656-dup-4,rec-656-dup-0,1.0,Match
10397,10397,rec-656-dup-4,rec-656-dup-1,1.0,Match
10398,10398,rec-656-dup-4,rec-656-dup-2,1.0,Match
10399,10399,rec-656-dup-4,rec-656-dup-3,1.0,Match
10400,10400,rec-656-dup-4,rec-656-org,1.0,Match
10401,10401,rec-656-org,rec-1502-dup-1,0.0,Non-Match
10402,10402,rec-657-dup-0,rec-657-org,1.0,Match
10403,10403,rec-658-dup-0,rec-658-dup-1,1.0,Match
10404,10404,rec-658-dup-2,rec-658-dup-0,1.0,Match
10405,10405,rec-658-dup-2,rec-658-dup-1,1.0,Match
10406,10406,rec-658-dup-2,rec-658-org,1.0,Match
10407,10407,rec-658-org,rec-658-dup-0,1.0,Match
10408,10408,rec-658-org,rec-658-dup-1,1.0,Match
10409,10409,rec-659-dup-0,rec-659-dup-1,1.0,Match
10410,10410,rec-659-dup-0,rec-659-org,1.0,Match
10411,10411,rec-659-org,rec-659-dup-1,1.0,Match
10412,10412,rec-66-dup-0,rec-66-org,1.0,Match
10413,10413,rec-66-dup-1,rec-66-dup-0,1.0,Match
10414,10414,rec-66-dup-1,rec-66-dup-2,1.0,Match
10415,10415,rec-66-dup-1,rec-66-org,1.0,Match
10416,10416,rec-66-dup-2,rec-66-dup-0,1.0,Match
10417,10417,rec-66-dup-2,rec-66-org,1.0,Match
10418,10418,rec-660-dup-0,rec-660-org,1.0,Match
10419,10419,rec-660-dup-1,rec-660-dup-0,1.0,Match
10420,10420,rec-660-dup-1,rec-660-org,1.0,Match
10421,10421,rec-661-dup-0,rec-661-org,1.0,Match
10422,10422,rec-661-org,rec-773-dup-1,0.0,Non-Match
10423,10423,rec-662-dup-0,rec-662-dup-1,1.0,Match
10424,10424,rec-662-dup-0,rec-662-dup-2,1.0,Match
10425,10425,rec-662-dup-0,rec-662-dup-3,1.0,Match
10426,10426,rec-662-dup-0,rec-662-dup-4,1.0,Match
10427,10427,rec-662-dup-0,rec-662-org,1.0,Match
10428,10428,rec-662-dup-1,rec-1523-dup-0,0.0,Non-Match
10429,10429,rec-662-dup-1,rec-1523-org,0.0,Non-Match
10430,10430,rec-662-dup-1,rec-304-dup-0,0.0,Non-Match
10431,10431,rec-662-dup-1,rec-304-org,0.0,Non-Match
10432,10432,rec-662-dup-1,rec-662-dup-2,1.0,Match
10433,10433,rec-662-dup-1,rec-662-dup-3,1.0,Match
10434,10434,rec-662-dup-1,rec-662-dup-4,1.0,Match
10435,10435,rec-662-dup-2,rec-1523-dup-0,0.0,Non-Match
10436,10436,rec-662-dup-2,rec-662-dup-4,1.0,Match
10437,10437,rec-662-dup-3,rec-662-dup-2,1.0,Match
10438,10438,rec-662-dup-3,rec-662-dup-4,1.0,Match
10439,10439,rec-662-dup-4,rec-76-org,0.0,Non-Match
10440,10440,rec-662-org,rec-1523-dup-0,0.0,Non-Match
10441,10441,rec-662-org,rec-1523-org,0.0,Non-Match
10442,10442,rec-662-org,rec-304-dup-0,0.0,Non-Match
10443,10443,rec-662-org,rec-304-org,0.0,Non-Match
10444,10444,rec-662-org,rec-662-dup-1,1.0,Match
10445,10445,rec-662-org,rec-662-dup-2,1.0,Match
10446,10446,rec-662-org,rec-662-dup-3,1.0,Match
10447,10447,rec-662-org,rec-662-dup-4,1.0,Match
10448,10448,rec-663-org,rec-1141-dup-0,0.0,Non-Match
10449,10449,rec-663-org,rec-1660-dup-0,0.0,Non-Match
10450,10450,rec-663-org,rec-1660-dup-1,0.0,Non-Match
10451,10451,rec-663-org,rec-1660-org,0.0,Non-Match
10452,10452,rec-663-org,rec-358-dup-1,0.0,Non-Match
10453,10453,rec-663-org,rec-358-org,0.0,Non-Match
10454,10454,rec-663-org,rec-475-org,0.0,Non-Match
10455,10455,rec-663-org,rec-548-org,0.0,Non-Match
10456,10456,rec-663-org,rec-72-org,0.0,Non-Match
10457,10457,rec-663-org,rec-962-org,0.0,Non-Match
10458,10458,rec-664-dup-0,rec-664-org,1.0,Match
10459,10459,rec-664-dup-1,rec-664-dup-0,1.0,Match
10460,10460,rec-664-dup-1,rec-664-org,1.0,Match
10461,10461,rec-665-org,rec-665-dup-0,1.0,Match
10462,10462,rec-665-org,rec-733-org,0.0,Non-Match
10463,10463,rec-666-dup-0,rec-666-dup-4,1.0,Match
10464,10464,rec-666-dup-0,rec-666-org,1.0,Match
10465,10465,rec-666-dup-0,rec-878-dup-0,0.0,Non-Match
10466,10466,rec-666-dup-0,rec-878-dup-2,0.0,Non-Match
10467,10467,rec-666-dup-1,rec-178-dup-3,0.0,Non-Match
10468,10468,rec-666-dup-1,rec-640-dup-2,0.0,Non-Match
10469,10469,rec-666-dup-1,rec-666-dup-0,1.0,Match
10470,10470,rec-666-dup-1,rec-666-dup-2,1.0,Match
10471,10471,rec-666-dup-1,rec-666-dup-4,1.0,Match
10472,10472,rec-666-dup-1,rec-666-org,1.0,Match
10473,10473,rec-666-dup-1,rec-878-dup-0,0.0,Non-Match
10474,10474,rec-666-dup-1,rec-878-dup-2,0.0,Non-Match
10475,10475,rec-666-dup-1,rec-878-org,0.0,Non-Match
10476,10476,rec-666-dup-2,rec-666-dup-0,1.0,Match
10477,10477,rec-666-dup-2,rec-666-dup-4,1.0,Match
10478,10478,rec-666-dup-2,rec-666-org,1.0,Match
10479,10479,rec-666-dup-2,rec-878-dup-0,0.0,Non-Match
10480,10480,rec-666-dup-2,rec-878-dup-2,0.0,Non-Match
10481,10481,rec-666-dup-2,rec-878-org,0.0,Non-Match
10482,10482,rec-666-dup-3,rec-666-dup-0,1.0,Match
10483,10483,rec-666-dup-3,rec-666-dup-1,1.0,Match
10484,10484,rec-666-dup-3,rec-666-dup-2,1.0,Match
10485,10485,rec-666-dup-3,rec-666-dup-4,1.0,Match
10486,10486,rec-666-dup-3,rec-666-org,1.0,Match
10487,10487,rec-666-dup-4,rec-666-org,1.0,Match
10488,10488,rec-667-org,rec-1689-org,0.0,Non-Match
10489,10489,rec-667-org,rec-191-org,0.0,Non-Match
10490,10490,rec-667-org,rec-667-dup-0,1.0,Match
10491,10491,rec-668-dup-0,rec-668-dup-3,1.0,Match
10492,10492,rec-668-dup-0,rec-668-org,1.0,Match
10493,10493,rec-668-dup-1,rec-1704-org,0.0,Non-Match
10494,10494,rec-668-dup-1,rec-668-dup-0,1.0,Match
10495,10495,rec-668-dup-1,rec-668-dup-2,1.0,Match
10496,10496,rec-668-dup-1,rec-668-dup-3,1.0,Match
10497,10497,rec-668-dup-1,rec-668-dup-4,1.0,Match
10498,10498,rec-668-dup-1,rec-668-org,1.0,Match
10499,10499,rec-668-dup-2,rec-1704-org,0.0,Non-Match
10500,10500,rec-668-dup-2,rec-668-dup-0,1.0,Match
10501,10501,rec-668-dup-2,rec-668-dup-3,1.0,Match
10502,10502,rec-668-dup-2,rec-668-dup-4,1.0,Match
10503,10503,rec-668-dup-2,rec-668-org,1.0,Match
10504,10504,rec-668-dup-4,rec-668-dup-0,1.0,Match
10505,10505,rec-668-dup-4,rec-668-dup-3,1.0,Match
10506,10506,rec-668-dup-4,rec-668-org,1.0,Match
10507,10507,rec-668-org,rec-668-dup-3,1.0,Match
10508,10508,rec-669-dup-0,rec-669-dup-1,1.0,Match
10509,10509,rec-669-dup-0,rec-669-dup-2,1.0,Match
10510,10510,rec-669-dup-1,rec-1047-dup-0,0.0,Non-Match
10511,10511,rec-669-dup-1,rec-1047-dup-1,0.0,Non-Match
10512,10512,rec-669-dup-1,rec-1047-org,0.0,Non-Match
10513,10513,rec-669-dup-1,rec-669-dup-2,1.0,Match
10514,10514,rec-669-dup-2,rec-1047-dup-0,0.0,Non-Match
10515,10515,rec-669-dup-2,rec-1047-dup-1,0.0,Non-Match
10516,10516,rec-669-dup-2,rec-1047-org,0.0,Non-Match
10517,10517,rec-669-org,rec-1047-dup-0,0.0,Non-Match
10518,10518,rec-669-org,rec-1047-dup-1,0.0,Non-Match
10519,10519,rec-669-org,rec-1047-org,0.0,Non-Match
10520,10520,rec-669-org,rec-669-dup-0,1.0,Match
10521,10521,rec-669-org,rec-669-dup-1,1.0,Match
10522,10522,rec-669-org,rec-669-dup-2,1.0,Match
10523,10523,rec-670-dup-0,rec-670-dup-3,1.0,Match
10524,10524,rec-670-dup-0,rec-670-org,1.0,Match
10525,10525,rec-670-dup-1,rec-1489-dup-1,0.0,Non-Match
10526,10526,rec-670-dup-1,rec-1564-dup-1,0.0,Non-Match
10527,10527,rec-670-dup-1,rec-1564-dup-2,0.0,Non-Match
10528,10528,rec-670-dup-1,rec-1564-org,0.0,Non-Match
10529,10529,rec-670-dup-2,rec-670-dup-0,1.0,Match
10530,10530,rec-670-dup-2,rec-670-dup-3,1.0,Match
10531,10531,rec-670-dup-2,rec-670-org,1.0,Match
10532,10532,rec-670-dup-4,rec-670-dup-0,1.0,Match
10533,10533,rec-670-dup-4,rec-670-dup-2,1.0,Match
10534,10534,rec-670-dup-4,rec-670-dup-3,1.0,Match
10535,10535,rec-670-dup-4,rec-670-org,1.0,Match
10536,10536,rec-670-org,rec-670-dup-3,1.0,Match
10537,10537,rec-671-dup-0,rec-671-dup-1,1.0,Match
10538,10538,rec-671-dup-0,rec-671-org,1.0,Match
10539,10539,rec-671-org,rec-671-dup-1,1.0,Match
10540,10540,rec-672-dup-0,rec-672-org,1.0,Match
10541,10541,rec-673-dup-0,rec-673-dup-1,1.0,Match
10542,10542,rec-673-dup-0,rec-673-org,1.0,Match
10543,10543,rec-673-dup-1,rec-673-org,1.0,Match
10544,10544,rec-674-dup-0,rec-1075-dup-1,0.0,Non-Match
10545,10545,rec-674-dup-0,rec-1075-org,0.0,Non-Match
10546,10546,rec-674-dup-0,rec-1156-dup-1,0.0,Non-Match
10547,10547,rec-674-dup-0,rec-1156-org,0.0,Non-Match
10548,10548,rec-674-dup-0,rec-674-org,1.0,Match
10549,10549,rec-674-org,rec-1075-dup-1,0.0,Non-Match
10550,10550,rec-674-org,rec-1075-org,0.0,Non-Match
10551,10551,rec-674-org,rec-1156-org,0.0,Non-Match
10552,10552,rec-675-org,rec-576-dup-1,0.0,Non-Match
10553,10553,rec-675-org,rec-576-dup-2,0.0,Non-Match
10554,10554,rec-676-dup-1,rec-402-org,0.0,Non-Match
10555,10555,rec-676-dup-1,rec-676-dup-0,1.0,Match
10556,10556,rec-676-dup-2,rec-1263-org,0.0,Non-Match
10557,10557,rec-676-dup-2,rec-676-dup-0,1.0,Match
10558,10558,rec-676-dup-2,rec-676-dup-1,1.0,Match
10559,10559,rec-676-dup-2,rec-676-dup-3,1.0,Match
10560,10560,rec-676-dup-3,rec-676-dup-0,1.0,Match
10561,10561,rec-676-org,rec-1263-org,0.0,Non-Match
10562,10562,rec-676-org,rec-676-dup-0,1.0,Match
10563,10563,rec-676-org,rec-676-dup-1,1.0,Match
10564,10564,rec-676-org,rec-676-dup-2,1.0,Match
10565,10565,rec-676-org,rec-676-dup-3,1.0,Match
10566,10566,rec-677-org,rec-677-dup-0,1.0,Match
10567,10567,rec-678-org,rec-1599-org,0.0,Non-Match
10568,10568,rec-678-org,rec-1812-dup-0,0.0,Non-Match
10569,10569,rec-678-org,rec-678-dup-0,1.0,Match
10570,10570,rec-679-dup-0,rec-679-dup-1,1.0,Match
10571,10571,rec-679-dup-0,rec-679-org,1.0,Match
10572,10572,rec-679-org,rec-679-dup-1,1.0,Match
10573,10573,rec-68-dup-0,rec-68-dup-1,1.0,Match
10574,10574,rec-68-dup-0,rec-68-dup-2,1.0,Match
10575,10575,rec-68-dup-0,rec-68-org,1.0,Match
10576,10576,rec-68-dup-0,rec-705-dup-0,0.0,Non-Match
10577,10577,rec-68-dup-0,rec-705-dup-1,0.0,Non-Match
10578,10578,rec-68-dup-0,rec-705-org,0.0,Non-Match
10579,10579,rec-68-dup-1,rec-68-org,1.0,Match
10580,10580,rec-68-dup-1,rec-705-dup-0,0.0,Non-Match
10581,10581,rec-68-dup-1,rec-705-dup-1,0.0,Non-Match
10582,10582,rec-68-dup-1,rec-705-org,0.0,Non-Match
10583,10583,rec-68-dup-2,rec-528-dup-0,0.0,Non-Match
10584,10584,rec-68-dup-2,rec-68-dup-1,1.0,Match
10585,10585,rec-68-dup-2,rec-68-org,1.0,Match
10586,10586,rec-68-org,rec-705-dup-1,0.0,Non-Match
10587,10587,rec-68-org,rec-705-org,0.0,Non-Match
10588,10588,rec-682-dup-0,rec-682-dup-1,1.0,Match
10589,10589,rec-682-dup-0,rec-724-dup-4,0.0,Non-Match
10590,10590,rec-682-dup-2,rec-682-dup-0,1.0,Match
10591,10591,rec-682-dup-2,rec-682-dup-1,1.0,Match
10592,10592,rec-682-dup-2,rec-724-dup-4,0.0,Non-Match
10593,10593,rec-682-org,rec-682-dup-0,1.0,Match
10594,10594,rec-682-org,rec-682-dup-1,1.0,Match
10595,10595,rec-682-org,rec-682-dup-2,1.0,Match
10596,10596,rec-682-org,rec-724-dup-4,0.0,Non-Match
10597,10597,rec-683-dup-1,rec-292-dup-0,0.0,Non-Match
10598,10598,rec-683-dup-1,rec-292-org,0.0,Non-Match
10599,10599,rec-683-dup-1,rec-683-dup-0,1.0,Match
10600,10600,rec-683-dup-1,rec-683-org,1.0,Match
10601,10601,rec-683-dup-1,rec-945-dup-1,0.0,Non-Match
10602,10602,rec-683-org,rec-292-dup-0,0.0,Non-Match
10603,10603,rec-683-org,rec-292-org,0.0,Non-Match
10604,10604,rec-683-org,rec-683-dup-0,1.0,Match
10605,10605,rec-684-dup-0,rec-551-org,0.0,Non-Match
10606,10606,rec-684-dup-0,rec-684-dup-1,1.0,Match
10607,10607,rec-684-dup-0,rec-684-dup-2,1.0,Match
10608,10608,rec-684-dup-0,rec-684-org,1.0,Match
10609,10609,rec-684-dup-1,rec-684-dup-2,1.0,Match
10610,10610,rec-684-dup-1,rec-684-org,1.0,Match
10611,10611,rec-684-org,rec-684-dup-2,1.0,Match
10612,10612,rec-685-org,rec-1260-dup-2,0.0,Non-Match
10613,10613,rec-685-org,rec-685-dup-0,1.0,Match
10614,10614,rec-686-dup-0,rec-686-org,1.0,Match
10615,10615,rec-688-dup-0,rec-688-dup-1,1.0,Match
10616,10616,rec-688-org,rec-588-org,0.0,Non-Match
10617,10617,rec-688-org,rec-688-dup-0,1.0,Match
10618,10618,rec-688-org,rec-688-dup-1,1.0,Match
10619,10619,rec-69-dup-0,rec-1076-dup-0,0.0,Non-Match
10620,10620,rec-69-dup-0,rec-1076-dup-1,0.0,Non-Match
10621,10621,rec-69-dup-0,rec-1076-org,0.0,Non-Match
10622,10622,rec-69-dup-0,rec-794-dup-0,0.0,Non-Match
10623,10623,rec-69-dup-0,rec-794-org,0.0,Non-Match
10624,10624,rec-69-org,rec-1076-dup-0,0.0,Non-Match
10625,10625,rec-69-org,rec-1076-dup-1,0.0,Non-Match
10626,10626,rec-69-org,rec-1076-org,0.0,Non-Match
10627,10627,rec-69-org,rec-69-dup-0,1.0,Match
10628,10628,rec-69-org,rec-794-dup-0,0.0,Non-Match
10629,10629,rec-69-org,rec-794-org,0.0,Non-Match
10630,10630,rec-690-org,rec-1744-dup-0,0.0,Non-Match
10631,10631,rec-690-org,rec-261-dup-0,0.0,Non-Match
10632,10632,rec-690-org,rec-261-dup-1,0.0,Non-Match
10633,10633,rec-690-org,rec-261-org,0.0,Non-Match
10634,10634,rec-690-org,rec-524-dup-4,0.0,Non-Match
10635,10635,rec-690-org,rec-931-org,0.0,Non-Match
10636,10636,rec-691-dup-1,rec-691-dup-0,1.0,Match
10637,10637,rec-691-org,rec-691-dup-0,1.0,Match
10638,10638,rec-691-org,rec-691-dup-1,1.0,Match
10639,10639,rec-693-org,rec-693-dup-0,1.0,Match
10640,10640,rec-693-org,rec-693-dup-1,1.0,Match
10641,10641,rec-694-org,rec-1236-dup-1,0.0,Non-Match
10642,10642,rec-694-org,rec-694-dup-0,1.0,Match
10643,10643,rec-695-org,rec-695-dup-0,1.0,Match
10644,10644,rec-696-dup-0,rec-696-dup-1,1.0,Match
10645,10645,rec-696-dup-0,rec-696-dup-2,1.0,Match
10646,10646,rec-696-dup-0,rec-696-dup-3,1.0,Match
10647,10647,rec-696-dup-0,rec-696-org,1.0,Match
10648,10648,rec-696-dup-1,rec-696-dup-2,1.0,Match
10649,10649,rec-696-dup-3,rec-696-dup-1,1.0,Match
10650,10650,rec-696-dup-3,rec-696-dup-2,1.0,Match
10651,10651,rec-696-dup-3,rec-696-org,1.0,Match
10652,10652,rec-696-org,rec-696-dup-1,1.0,Match
10653,10653,rec-696-org,rec-696-dup-2,1.0,Match
10654,10654,rec-697-org,rec-1056-dup-1,0.0,Non-Match
10655,10655,rec-697-org,rec-1531-dup-0,0.0,Non-Match
10656,10656,rec-697-org,rec-1718-dup-0,0.0,Non-Match
10657,10657,rec-697-org,rec-1718-org,0.0,Non-Match
10658,10658,rec-697-org,rec-1737-org,0.0,Non-Match
10659,10659,rec-698-dup-0,rec-698-dup-1,1.0,Match
10660,10660,rec-698-dup-2,rec-698-dup-0,1.0,Match
10661,10661,rec-698-dup-2,rec-698-dup-1,1.0,Match
10662,10662,rec-698-dup-2,rec-698-org,1.0,Match
10663,10663,rec-698-org,rec-698-dup-0,1.0,Match
10664,10664,rec-698-org,rec-698-dup-1,1.0,Match
10665,10665,rec-699-org,rec-250-org,0.0,Non-Match
10666,10666,rec-699-org,rec-600-dup-0,0.0,Non-Match
10667,10667,rec-699-org,rec-600-org,0.0,Non-Match
10668,10668,rec-7-dup-0,rec-1980-dup-0,0.0,Non-Match
10669,10669,rec-7-dup-0,rec-7-dup-2,1.0,Match
10670,10670,rec-7-dup-1,rec-1980-dup-0,0.0,Non-Match
10671,10671,rec-7-dup-1,rec-1980-org,0.0,Non-Match
10672,10672,rec-7-dup-1,rec-7-dup-0,1.0,Match
10673,10673,rec-7-dup-1,rec-7-dup-2,1.0,Match
10674,10674,rec-7-dup-1,rec-7-dup-3,1.0,Match
10675,10675,rec-7-dup-2,rec-1980-dup-0,0.0,Non-Match
10676,10676,rec-7-dup-3,rec-1980-dup-0,0.0,Non-Match
10677,10677,rec-7-dup-3,rec-7-dup-0,1.0,Match
10678,10678,rec-7-dup-3,rec-7-dup-2,1.0,Match
10679,10679,rec-7-org,rec-1980-dup-0,0.0,Non-Match
10680,10680,rec-7-org,rec-1980-dup-1,0.0,Non-Match
10681,10681,rec-7-org,rec-1980-org,0.0,Non-Match
10682,10682,rec-7-org,rec-7-dup-0,1.0,Match
10683,10683,rec-7-org,rec-7-dup-1,1.0,Match
10684,10684,rec-7-org,rec-7-dup-2,1.0,Match
10685,10685,rec-7-org,rec-7-dup-3,1.0,Match
10686,10686,rec-70-dup-0,rec-70-org,1.0,Match
10687,10687,rec-70-dup-1,rec-70-dup-0,1.0,Match
10688,10688,rec-70-dup-1,rec-70-org,1.0,Match
10689,10689,rec-700-dup-0,rec-700-dup-1,1.0,Match
10690,10690,rec-700-dup-2,rec-700-dup-0,1.0,Match
10691,10691,rec-700-dup-2,rec-700-dup-1,1.0,Match
10692,10692,rec-700-dup-2,rec-700-dup-3,1.0,Match
10693,10693,rec-700-dup-2,rec-700-org,1.0,Match
10694,10694,rec-700-dup-3,rec-700-dup-0,1.0,Match
10695,10695,rec-700-dup-3,rec-700-dup-1,1.0,Match
10696,10696,rec-700-org,rec-700-dup-0,1.0,Match
10697,10697,rec-700-org,rec-700-dup-1,1.0,Match
10698,10698,rec-700-org,rec-700-dup-3,1.0,Match
10699,10699,rec-702-dup-0,rec-1853-dup-0,0.0,Non-Match
10700,10700,rec-702-dup-0,rec-1853-org,0.0,Non-Match
10701,10701,rec-702-dup-0,rec-1857-dup-0,0.0,Non-Match
10702,10702,rec-702-dup-0,rec-1857-dup-2,0.0,Non-Match
10703,10703,rec-702-dup-0,rec-1857-dup-3,0.0,Non-Match
10704,10704,rec-702-dup-0,rec-1857-org,0.0,Non-Match
10705,10705,rec-702-dup-0,rec-702-dup-1,1.0,Match
10706,10706,rec-702-dup-0,rec-702-dup-2,1.0,Match
10707,10707,rec-702-dup-0,rec-702-org,1.0,Match
10708,10708,rec-702-dup-1,rec-1664-org,0.0,Non-Match
10709,10709,rec-702-dup-1,rec-1740-dup-1,0.0,Non-Match
10710,10710,rec-702-dup-1,rec-1740-dup-2,0.0,Non-Match
10711,10711,rec-702-dup-1,rec-702-dup-2,1.0,Match
10712,10712,rec-702-org,rec-1664-org,0.0,Non-Match
10713,10713,rec-702-org,rec-1740-dup-1,0.0,Non-Match
10714,10714,rec-702-org,rec-1740-dup-2,0.0,Non-Match
10715,10715,rec-702-org,rec-1740-org,0.0,Non-Match
10716,10716,rec-702-org,rec-702-dup-1,1.0,Match
10717,10717,rec-702-org,rec-702-dup-2,1.0,Match
10718,10718,rec-703-dup-0,rec-1486-org,0.0,Non-Match
10719,10719,rec-703-dup-0,rec-703-dup-2,1.0,Match
10720,10720,rec-703-dup-0,rec-703-org,1.0,Match
10721,10721,rec-703-dup-0,rec-91-dup-1,0.0,Non-Match
10722,10722,rec-703-dup-0,rec-91-dup-2,0.0,Non-Match
10723,10723,rec-703-dup-0,rec-91-org,0.0,Non-Match
10724,10724,rec-703-dup-1,rec-1486-org,0.0,Non-Match
10725,10725,rec-703-dup-1,rec-703-dup-0,1.0,Match
10726,10726,rec-703-dup-1,rec-703-dup-2,1.0,Match
10727,10727,rec-703-dup-1,rec-703-org,1.0,Match
10728,10728,rec-703-dup-1,rec-91-dup-1,0.0,Non-Match
10729,10729,rec-703-dup-1,rec-91-dup-2,0.0,Non-Match
10730,10730,rec-703-dup-1,rec-91-org,0.0,Non-Match
10731,10731,rec-703-dup-2,rec-1486-org,0.0,Non-Match
10732,10732,rec-703-dup-2,rec-703-org,1.0,Match
10733,10733,rec-703-dup-2,rec-91-dup-1,0.0,Non-Match
10734,10734,rec-703-dup-2,rec-91-dup-2,0.0,Non-Match
10735,10735,rec-703-dup-2,rec-91-org,0.0,Non-Match
10736,10736,rec-705-dup-0,rec-68-org,0.0,Non-Match
10737,10737,rec-705-dup-0,rec-705-dup-1,1.0,Match
10738,10738,rec-705-dup-0,rec-705-org,1.0,Match
10739,10739,rec-705-org,rec-705-dup-1,1.0,Match
10740,10740,rec-706-org,rec-1616-org,0.0,Non-Match
10741,10741,rec-706-org,rec-249-dup-2,0.0,Non-Match
10742,10742,rec-706-org,rec-281-org,0.0,Non-Match
10743,10743,rec-706-org,rec-443-dup-0,0.0,Non-Match
10744,10744,rec-706-org,rec-443-dup-2,0.0,Non-Match
10745,10745,rec-707-dup-0,rec-1645-org,0.0,Non-Match
10746,10746,rec-707-dup-0,rec-707-dup-4,1.0,Match
10747,10747,rec-707-dup-0,rec-707-org,1.0,Match
10748,10748,rec-707-dup-1,rec-1645-org,0.0,Non-Match
10749,10749,rec-707-dup-1,rec-707-dup-0,1.0,Match
10750,10750,rec-707-dup-1,rec-707-dup-2,1.0,Match
10751,10751,rec-707-dup-1,rec-707-dup-3,1.0,Match
10752,10752,rec-707-dup-1,rec-707-dup-4,1.0,Match
10753,10753,rec-707-dup-1,rec-707-org,1.0,Match
10754,10754,rec-707-dup-2,rec-320-dup-2,0.0,Non-Match
10755,10755,rec-707-dup-2,rec-320-org,0.0,Non-Match
10756,10756,rec-707-dup-2,rec-707-dup-0,1.0,Match
10757,10757,rec-707-dup-2,rec-707-dup-3,1.0,Match
10758,10758,rec-707-dup-2,rec-707-dup-4,1.0,Match
10759,10759,rec-707-dup-2,rec-707-org,1.0,Match
10760,10760,rec-707-dup-3,rec-707-dup-0,1.0,Match
10761,10761,rec-707-dup-3,rec-707-dup-4,1.0,Match
10762,10762,rec-707-dup-3,rec-707-org,1.0,Match
10763,10763,rec-707-dup-4,rec-1645-org,0.0,Non-Match
10764,10764,rec-707-dup-4,rec-707-org,1.0,Match
10765,10765,rec-708-dup-0,rec-708-dup-1,1.0,Match
10766,10766,rec-708-dup-0,rec-708-dup-2,1.0,Match
10767,10767,rec-708-dup-0,rec-708-dup-3,1.0,Match
10768,10768,rec-708-dup-0,rec-708-dup-4,1.0,Match
10769,10769,rec-708-dup-0,rec-708-org,1.0,Match
10770,10770,rec-708-dup-1,rec-708-dup-2,1.0,Match
10771,10771,rec-708-dup-1,rec-708-dup-3,1.0,Match
10772,10772,rec-708-dup-1,rec-708-org,1.0,Match
10773,10773,rec-708-dup-3,rec-708-dup-2,1.0,Match
10774,10774,rec-708-dup-4,rec-708-dup-1,1.0,Match
10775,10775,rec-708-dup-4,rec-708-dup-2,1.0,Match
10776,10776,rec-708-dup-4,rec-708-dup-3,1.0,Match
10777,10777,rec-708-dup-4,rec-708-org,1.0,Match
10778,10778,rec-708-org,rec-708-dup-2,1.0,Match
10779,10779,rec-708-org,rec-708-dup-3,1.0,Match
10780,10780,rec-709-org,rec-709-dup-0,1.0,Match
10781,10781,rec-71-dup-1,rec-71-dup-0,1.0,Match
10782,10782,rec-71-dup-2,rec-71-dup-0,1.0,Match
10783,10783,rec-71-dup-2,rec-71-dup-1,1.0,Match
10784,10784,rec-71-dup-2,rec-71-dup-4,1.0,Match
10785,10785,rec-71-dup-3,rec-71-dup-0,1.0,Match
