rec_id_1,rec_id_2,prob,Match
rec-662-dup-3,rec-662-dup-4,1.0,Match
rec-662-org,rec-662-dup-1,1.0,Match
rec-662-org,rec-662-dup-2,1.0,Match
rec-662-org,rec-662-dup-3,1.0,Match
rec-662-org,rec-662-dup-4,1.0,Match
rec-664-dup-0,rec-664-org,1.0,Match
rec-664-dup-1,rec-664-dup-0,1.0,Match
rec-664-dup-1,rec-664-org,1.0,Match
rec-665-org,rec-665-dup-0,1.0,Match
rec-666-dup-0,rec-666-dup-4,1.0,Match
rec-666-dup-0,rec-666-org,1.0,Match
rec-666-dup-1,rec-666-dup-0,1.0,Match
rec-666-dup-1,rec-666-dup-2,1.0,Match
rec-666-dup-1,rec-666-dup-4,1.0,Match
rec-666-dup-1,rec-666-org,1.0,Match
rec-666-dup-2,rec-666-dup-0,1.0,Match
rec-666-dup-2,rec-666-dup-4,1.0,Match
rec-666-dup-2,rec-666-org,1.0,Match
rec-666-dup-3,rec-666-dup-0,1.0,Match
rec-666-dup-3,rec-666-dup-1,1.0,Match
rec-666-dup-3,rec-666-dup-2,1.0,Match
rec-666-dup-3,rec-666-dup-4,1.0,Match
rec-666-dup-3,rec-666-org,1.0,Match
rec-666-dup-4,rec-666-org,1.0,Match
rec-667-org,rec-667-dup-0,1.0,Match
rec-668-dup-0,rec-668-dup-3,1.0,Match
rec-668-dup-0,rec-668-org,1.0,Match
rec-668-dup-1,rec-668-dup-0,1.0,Match
rec-668-dup-1,rec-668-dup-2,1.0,Match
rec-668-dup-1,rec-668-dup-3,1.0,Match
rec-668-dup-1,rec-668-dup-4,1.0,Match
rec-668-dup-1,rec-668-org,1.0,Match
rec-668-dup-2,rec-668-dup-0,1.0,Match
rec-668-dup-2,rec-668-dup-3,1.0,Match
rec-668-dup-2,rec-668-dup-4,1.0,Match
rec-668-dup-2,rec-668-org,1.0,Match
rec-668-dup-4,rec-668-dup-0,1.0,Match
rec-668-dup-4,rec-668-dup-3,1.0,Match
rec-668-dup-4,rec-668-org,1.0,Match
rec-668-org,rec-668-dup-3,1.0,Match
rec-669-dup-0,rec-669-dup-1,1.0,Match
rec-669-dup-0,rec-669-dup-2,1.0,Match
rec-669-dup-1,rec-669-dup-2,1.0,Match
rec-669-org,rec-669-dup-0,1.0,Match
rec-669-org,rec-669-dup-1,1.0,Match
rec-669-org,rec-669-dup-2,1.0,Match
rec-670-dup-0,rec-670-dup-3,1.0,Match
rec-670-dup-0,rec-670-org,1.0,Match
rec-670-dup-2,rec-670-dup-0,1.0,Match
rec-670-dup-2,rec-670-dup-3,1.0,Match
rec-670-dup-2,rec-670-org,1.0,Match
rec-670-dup-4,rec-670-dup-0,1.0,Match
rec-670-dup-4,rec-670-dup-2,1.0,Match
rec-670-dup-4,rec-670-dup-3,1.0,Match
rec-670-dup-4,rec-670-org,1.0,Match
rec-670-org,rec-670-dup-3,1.0,Match
rec-671-dup-0,rec-671-dup-1,1.0,Match
rec-671-dup-0,rec-671-org,1.0,Match
rec-671-org,rec-671-dup-1,1.0,Match
rec-672-dup-0,rec-672-org,1.0,Match
rec-673-dup-0,rec-673-dup-1,1.0,Match
rec-673-dup-0,rec-673-org,1.0,Match
rec-673-dup-1,rec-673-org,1.0,Match
rec-674-dup-0,rec-674-org,1.0,Match
rec-676-dup-1,rec-676-dup-0,1.0,Match
rec-676-dup-2,rec-676-dup-0,1.0,Match
rec-676-dup-2,rec-676-dup-1,1.0,Match
rec-676-dup-2,rec-676-dup-3,1.0,Match
rec-676-dup-3,rec-676-dup-0,1.0,Match
rec-676-org,rec-676-dup-0,1.0,Match
rec-676-org,rec-676-dup-1,1.0,Match
rec-676-org,rec-676-dup-2,1.0,Match
rec-676-org,rec-676-dup-3,1.0,Match
rec-677-org,rec-677-dup-0,1.0,Match
rec-678-org,rec-678-dup-0,1.0,Match
rec-679-dup-0,rec-679-dup-1,1.0,Match
rec-679-dup-0,rec-679-org,1.0,Match
rec-679-org,rec-679-dup-1,1.0,Match
rec-68-dup-0,rec-68-dup-1,1.0,Match
rec-68-dup-0,rec-68-dup-2,1.0,Match
rec-68-dup-0,rec-68-org,1.0,Match
rec-68-dup-1,rec-68-org,1.0,Match
rec-68-dup-2,rec-68-dup-1,1.0,Match
rec-68-dup-2,rec-68-org,1.0,Match
rec-682-dup-0,rec-682-dup-1,1.0,Match
rec-682-dup-2,rec-682-dup-0,1.0,Match
rec-682-dup-2,rec-682-dup-1,1.0,Match
rec-682-org,rec-682-dup-0,1.0,Match
rec-682-org,rec-682-dup-1,1.0,Match
rec-682-org,rec-682-dup-2,1.0,Match
rec-683-dup-1,rec-683-dup-0,1.0,Match
rec-683-dup-1,rec-683-org,1.0,Match
rec-683-org,rec-683-dup-0,1.0,Match
rec-684-dup-0,rec-684-dup-1,1.0,Match
rec-684-dup-0,rec-684-dup-2,1.0,Match
rec-684-dup-0,rec-684-org,1.0,Match
rec-684-dup-1,rec-684-dup-2,1.0,Match
rec-684-dup-1,rec-684-org,1.0,Match
rec-684-org,rec-684-dup-2,1.0,Match
rec-685-org,rec-685-dup-0,1.0,Match
rec-686-dup-0,rec-686-org,1.0,Match
rec-688-dup-0,rec-688-dup-1,1.0,Match
rec-688-org,rec-688-dup-0,1.0,Match
rec-688-org,rec-688-dup-1,1.0,Match
rec-69-org,rec-69-dup-0,1.0,Match
rec-691-dup-1,rec-691-dup-0,1.0,Match
rec-691-org,rec-691-dup-0,1.0,Match
rec-691-org,rec-691-dup-1,1.0,Match
rec-693-org,rec-693-dup-0,1.0,Match
rec-693-org,rec-693-dup-1,1.0,Match
rec-694-org,rec-694-dup-0,1.0,Match
rec-695-org,rec-695-dup-0,1.0,Match
rec-696-dup-0,rec-696-dup-1,1.0,Match
rec-696-dup-0,rec-696-dup-2,1.0,Match
rec-696-dup-0,rec-696-dup-3,1.0,Match
rec-696-dup-0,rec-696-org,1.0,Match
rec-696-dup-1,rec-696-dup-2,1.0,Match
rec-696-dup-3,rec-696-dup-1,1.0,Match
rec-696-dup-3,rec-696-dup-2,1.0,Match
rec-696-dup-3,rec-696-org,1.0,Match
rec-696-org,rec-696-dup-1,1.0,Match
rec-696-org,rec-696-dup-2,1.0,Match
rec-698-dup-0,rec-698-dup-1,1.0,Match
rec-698-dup-2,rec-698-dup-0,1.0,Match
rec-698-dup-2,rec-698-dup-1,1.0,Match
rec-698-dup-2,rec-698-org,1.0,Match
rec-698-org,rec-698-dup-0,1.0,Match
rec-698-org,rec-698-dup-1,1.0,Match
rec-7-dup-0,rec-7-dup-2,1.0,Match
rec-7-dup-1,rec-7-dup-0,1.0,Match
rec-7-dup-1,rec-7-dup-2,1.0,Match
rec-7-dup-1,rec-7-dup-3,1.0,Match
rec-7-dup-3,rec-7-dup-0,1.0,Match
rec-7-dup-3,rec-7-dup-2,1.0,Match
rec-7-org,rec-7-dup-0,1.0,Match
rec-7-org,rec-7-dup-1,1.0,Match
rec-7-org,rec-7-dup-2,1.0,Match
rec-7-org,rec-7-dup-3,1.0,Match
rec-70-dup-0,rec-70-org,1.0,Match
rec-70-dup-1,rec-70-dup-0,1.0,Match
rec-70-dup-1,rec-70-org,1.0,Match
rec-700-dup-0,rec-700-dup-1,1.0,Match
rec-700-dup-2,rec-700-dup-0,1.0,Match
rec-700-dup-2,rec-700-dup-1,1.0,Match
rec-700-dup-2,rec-700-dup-3,1.0,Match
rec-700-dup-2,rec-700-org,1.0,Match
rec-700-dup-3,rec-700-dup-0,1.0,Match
rec-700-dup-3,rec-700-dup-1,1.0,Match
rec-700-org,rec-700-dup-0,1.0,Match
rec-700-org,rec-700-dup-1,1.0,Match
rec-700-org,rec-700-dup-3,1.0,Match
rec-702-dup-0,rec-702-dup-1,1.0,Match
rec-702-dup-0,rec-702-dup-2,1.0,Match
rec-702-dup-0,rec-702-org,1.0,Match
rec-702-dup-1,rec-702-dup-2,1.0,Match
rec-702-org,rec-702-dup-1,1.0,Match
rec-702-org,rec-702-dup-2,1.0,Match
rec-703-dup-0,rec-703-dup-2,1.0,Match
rec-703-dup-0,rec-703-org,1.0,Match
rec-703-dup-1,rec-703-dup-0,1.0,Match
rec-703-dup-1,rec-703-dup-2,1.0,Match
rec-703-dup-1,rec-703-org,1.0,Match
rec-703-dup-2,rec-703-org,1.0,Match
rec-705-dup-0,rec-705-dup-1,1.0,Match
rec-705-dup-0,rec-705-org,1.0,Match
rec-705-org,rec-705-dup-1,1.0,Match
rec-707-dup-0,rec-707-dup-4,1.0,Match
rec-707-dup-0,rec-707-org,1.0,Match
rec-707-dup-1,rec-707-dup-0,1.0,Match
rec-707-dup-1,rec-707-dup-2,1.0,Match
rec-707-dup-1,rec-707-dup-3,1.0,Match
rec-707-dup-1,rec-707-dup-4,1.0,Match
rec-707-dup-1,rec-707-org,1.0,Match
rec-707-dup-2,rec-707-dup-0,1.0,Match
rec-707-dup-2,rec-707-dup-3,1.0,Match
rec-707-dup-2,rec-707-dup-4,1.0,Match
rec-707-dup-2,rec-707-org,1.0,Match
rec-707-dup-3,rec-707-dup-0,1.0,Match
rec-707-dup-3,rec-707-dup-4,1.0,Match
rec-707-dup-3,rec-707-org,1.0,Match
rec-707-dup-4,rec-707-org,1.0,Match
rec-708-dup-0,rec-708-dup-1,1.0,Match
rec-708-dup-0,rec-708-dup-2,1.0,Match
rec-708-dup-0,rec-708-dup-3,1.0,Match
rec-708-dup-0,rec-708-dup-4,1.0,Match
rec-708-dup-0,rec-708-org,1.0,Match
rec-708-dup-1,rec-708-dup-2,1.0,Match
rec-708-dup-1,rec-708-dup-3,1.0,Match
rec-708-dup-1,rec-708-org,1.0,Match
rec-708-dup-3,rec-708-dup-2,1.0,Match
rec-708-dup-4,rec-708-dup-1,1.0,Match
rec-708-dup-4,rec-708-dup-2,1.0,Match
rec-708-dup-4,rec-708-dup-3,1.0,Match
rec-708-dup-4,rec-708-org,1.0,Match
rec-708-org,rec-708-dup-2,1.0,Match
rec-708-org,rec-708-dup-3,1.0,Match
rec-709-org,rec-709-dup-0,1.0,Match
rec-71-dup-1,rec-71-dup-0,1.0,Match
rec-71-dup-2,rec-71-dup-0,1.0,Match
rec-71-dup-2,rec-71-dup-1,1.0,Match
rec-71-dup-2,rec-71-dup-4,1.0,Match
rec-71-dup-3,rec-71-dup-0,1.0,Match
rec-71-dup-3,rec-71-dup-1,1.0,Match
rec-71-dup-3,rec-71-dup-2,1.0,Match
rec-71-dup-3,rec-71-dup-4,1.0,Match
rec-71-dup-4,rec-71-dup-0,1.0,Match
rec-71-dup-4,rec-71-dup-1,1.0,Match
rec-71-org,rec-71-dup-0,1.0,Match
rec-71-org,rec-71-dup-1,1.0,Match
rec-71-org,rec-71-dup-2,1.0,Match
rec-71-org,rec-71-dup-3,1.0,Match
rec-71-org,rec-71-dup-4,1.0,Match
rec-710-dup-0,rec-710-dup-1,1.0,Match
rec-710-dup-0,rec-710-org,1.0,Match
rec-710-dup-2,rec-710-dup-0,1.0,Match
rec-710-dup-2,rec-710-dup-1,1.0,Match
rec-710-dup-2,rec-710-org,1.0,Match
rec-710-org,rec-710-dup-1,1.0,Match
rec-711-dup-0,rec-711-dup-1,1.0,Match
rec-711-dup-0,rec-711-dup-2,1.0,Match
rec-711-dup-0,rec-711-dup-4,1.0,Match
rec-711-dup-1,rec-711-dup-2,1.0,Match
rec-711-dup-3,rec-711-dup-0,1.0,Match
rec-711-dup-3,rec-711-dup-1,1.0,Match
rec-711-dup-3,rec-711-dup-2,1.0,Match
rec-711-dup-3,rec-711-dup-4,1.0,Match
rec-711-dup-3,rec-711-org,1.0,Match
rec-711-dup-4,rec-711-dup-1,1.0,Match
rec-711-dup-4,rec-711-dup-2,1.0,Match
rec-711-org,rec-711-dup-0,1.0,Match
rec-711-org,rec-711-dup-1,1.0,Match
rec-711-org,rec-711-dup-2,1.0,Match
rec-711-org,rec-711-dup-4,1.0,Match
rec-713-org,rec-713-dup-0,1.0,Match
rec-716-dup-0,rec-716-dup-1,1.0,Match
rec-716-dup-0,rec-716-org,1.0,Match
rec-716-dup-1,rec-716-org,1.0,Match
rec-720-dup-0,rec-720-org,1.0,Match
rec-720-dup-1,rec-720-dup-0,1.0,Match
rec-720-dup-1,rec-720-org,1.0,Match
rec-721-dup-1,rec-721-dup-3,1.0,Match
rec-721-dup-2,rec-721-dup-0,1.0,Match
rec-721-dup-2,rec-721-dup-1,1.0,Match
rec-721-dup-2,rec-721-dup-3,1.0,Match
rec-721-org,rec-721-dup-0,1.0,Match
rec-721-org,rec-721-dup-1,1.0,Match
rec-721-org,rec-721-dup-2,1.0,Match
rec-721-org,rec-721-dup-3,1.0,Match
rec-723-dup-0,rec-723-dup-1,1.0,Match
rec-723-dup-0,rec-723-org,1.0,Match
rec-723-dup-2,rec-723-dup-0,1.0,Match
rec-723-dup-2,rec-723-dup-1,1.0,Match
rec-723-dup-2,rec-723-org,1.0,Match
rec-723-org,rec-723-dup-1,1.0,Match
rec-724-dup-1,rec-724-dup-0,1.0,Match
rec-724-dup-1,rec-724-dup-2,1.0,Match
rec-724-dup-1,rec-724-dup-3,1.0,Match
rec-724-dup-1,rec-724-dup-4,1.0,Match
rec-724-dup-1,rec-724-org,1.0,Match
rec-724-dup-2,rec-724-dup-0,1.0,Match
rec-724-dup-2,rec-724-dup-3,1.0,Match
rec-724-dup-2,rec-724-dup-4,1.0,Match
rec-724-dup-2,rec-724-org,1.0,Match
rec-724-dup-3,rec-724-dup-0,1.0,Match
rec-724-dup-3,rec-724-org,1.0,Match
rec-724-dup-4,rec-724-dup-0,1.0,Match
rec-724-dup-4,rec-724-dup-3,1.0,Match
rec-724-dup-4,rec-724-org,1.0,Match
rec-724-org,rec-724-dup-0,1.0,Match
rec-725-dup-0,rec-725-dup-1,1.0,Match
rec-725-dup-0,rec-725-dup-2,1.0,Match
rec-725-dup-0,rec-725-org,1.0,Match
rec-725-dup-1,rec-725-dup-2,1.0,Match
rec-725-dup-1,rec-725-org,1.0,Match
rec-725-dup-2,rec-725-org,1.0,Match
rec-729-dup-0,rec-729-org,1.0,Match
rec-73-dup-0,rec-73-dup-1,1.0,Match
rec-73-dup-0,rec-73-dup-2,1.0,Match
rec-73-dup-0,rec-73-org,1.0,Match
rec-73-dup-1,rec-73-dup-2,1.0,Match
rec-73-dup-1,rec-73-org,1.0,Match
rec-73-dup-2,rec-73-org,1.0,Match
rec-731-dup-1,rec-731-dup-0,1.0,Match
rec-731-dup-2,rec-731-dup-0,1.0,Match
rec-731-dup-2,rec-731-dup-1,1.0,Match
rec-731-dup-2,rec-731-org,1.0,Match
rec-731-org,rec-731-dup-0,1.0,Match
rec-731-org,rec-731-dup-1,1.0,Match
rec-732-dup-0,rec-732-dup-1,1.0,Match
rec-732-dup-0,rec-732-dup-2,1.0,Match
rec-732-dup-2,rec-732-dup-1,1.0,Match
rec-732-dup-3,rec-732-dup-1,1.0,Match
rec-732-dup-3,rec-732-dup-2,1.0,Match
rec-732-org,rec-732-dup-0,1.0,Match
rec-732-org,rec-732-dup-1,1.0,Match
rec-732-org,rec-732-dup-2,1.0,Match
rec-732-org,rec-732-dup-3,1.0,Match
rec-738-dup-0,rec-738-dup-1,1.0,Match
rec-738-dup-0,rec-738-dup-2,1.0,Match
rec-738-dup-0,rec-738-dup-3,1.0,Match
rec-738-dup-0,rec-738-dup-4,1.0,Match
rec-738-dup-0,rec-738-org,1.0,Match
rec-738-dup-1,rec-738-dup-2,1.0,Match
rec-738-dup-1,rec-738-dup-3,1.0,Match
rec-738-dup-1,rec-738-dup-4,1.0,Match
rec-738-dup-1,rec-738-org,1.0,Match
rec-738-dup-3,rec-738-dup-2,1.0,Match
rec-738-dup-3,rec-738-dup-4,1.0,Match
rec-738-dup-3,rec-738-org,1.0,Match
rec-738-dup-4,rec-738-dup-2,1.0,Match
rec-738-dup-4,rec-738-org,1.0,Match
rec-738-org,rec-738-dup-2,1.0,Match
rec-739-dup-0,rec-739-org,1.0,Match
rec-74-dup-0,rec-74-org,1.0,Match
rec-74-dup-1,rec-74-dup-0,1.0,Match
rec-74-dup-1,rec-74-org,1.0,Match
rec-743-dup-0,rec-743-dup-1,1.0,Match
rec-743-dup-0,rec-743-dup-2,1.0,Match
rec-743-dup-0,rec-743-org,1.0,Match
rec-743-dup-1,rec-743-org,1.0,Match
rec-743-dup-2,rec-743-dup-1,1.0,Match
rec-743-dup-2,rec-743-org,1.0,Match
rec-746-org,rec-746-dup-0,1.0,Match
rec-747-dup-0,rec-747-dup-1,1.0,Match
rec-747-dup-0,rec-747-dup-4,1.0,Match
rec-747-dup-2,rec-747-dup-0,1.0,Match
rec-747-dup-2,rec-747-dup-1,1.0,Match
rec-747-dup-2,rec-747-dup-4,1.0,Match
rec-747-dup-3,rec-747-dup-0,1.0,Match
rec-747-dup-3,rec-747-dup-1,1.0,Match
rec-747-dup-3,rec-747-dup-2,1.0,Match
rec-747-dup-3,rec-747-dup-4,1.0,Match
rec-747-dup-3,rec-747-org,1.0,Match
rec-747-dup-4,rec-747-dup-1,1.0,Match
rec-747-org,rec-747-dup-0,1.0,Match
rec-747-org,rec-747-dup-1,1.0,Match
rec-747-org,rec-747-dup-2,1.0,Match
rec-747-org,rec-747-dup-4,1.0,Match
rec-748-org,rec-748-dup-0,1.0,Match
rec-749-dup-2,rec-749-dup-1,1.0,Match
rec-749-dup-3,rec-749-dup-0,1.0,Match
rec-749-dup-3,rec-749-dup-1,1.0,Match
rec-749-dup-3,rec-749-dup-2,1.0,Match
rec-749-dup-3,rec-749-dup-4,1.0,Match
rec-749-dup-3,rec-749-org,1.0,Match
rec-749-dup-4,rec-749-dup-0,1.0,Match
rec-749-dup-4,rec-749-dup-1,1.0,Match
rec-749-dup-4,rec-749-dup-2,1.0,Match
rec-749-org,rec-749-dup-0,1.0,Match
rec-749-org,rec-749-dup-1,1.0,Match
rec-749-org,rec-749-dup-2,1.0,Match
rec-749-org,rec-749-dup-4,1.0,Match
rec-75-dup-1,rec-75-dup-0,1.0,Match
rec-75-dup-1,rec-75-dup-2,1.0,Match
rec-75-dup-2,rec-75-dup-0,1.0,Match
rec-75-dup-3,rec-75-dup-0,1.0,Match
rec-75-dup-3,rec-75-dup-1,1.0,Match
rec-75-dup-3,rec-75-dup-2,1.0,Match
rec-75-dup-4,rec-75-dup-0,1.0,Match
rec-75-dup-4,rec-75-dup-1,1.0,Match
rec-75-dup-4,rec-75-dup-2,1.0,Match
rec-75-dup-4,rec-75-dup-3,1.0,Match
rec-75-dup-4,rec-75-org,1.0,Match
rec-75-org,rec-75-dup-0,1.0,Match
rec-75-org,rec-75-dup-1,1.0,Match
rec-75-org,rec-75-dup-2,1.0,Match
rec-75-org,rec-75-dup-3,1.0,Match
rec-751-dup-0,rec-751-dup-1,1.0,Match
rec-751-dup-0,rec-751-org,1.0,Match
rec-751-org,rec-751-dup-1,1.0,Match
rec-755-dup-0,rec-755-dup-1,1.0,Match
rec-755-dup-0,rec-755-dup-2,0.981,Match
rec-755-dup-0,rec-755-org,1.0,Match
rec-755-dup-1,rec-755-dup-2,1.0,Match
rec-755-dup-1,rec-755-org,1.0,Match
rec-755-org,rec-755-dup-2,1.0,Match
rec-757-dup-0,rec-757-org,1.0,Match
rec-760-dup-0,rec-760-dup-1,1.0,Match
rec-760-dup-2,rec-760-dup-0,1.0,Match
rec-760-dup-2,rec-760-dup-1,1.0,Match
rec-760-dup-2,rec-760-org,1.0,Match
rec-760-org,rec-760-dup-0,1.0,Match
rec-760-org,rec-760-dup-1,1.0,Match
rec-761-org,rec-761-dup-0,1.0,Match
rec-764-dup-0,rec-764-dup-2,1.0,Match
rec-764-dup-1,rec-764-dup-0,1.0,Match
rec-764-dup-1,rec-764-dup-2,1.0,Match
rec-764-org,rec-764-dup-0,1.0,Match
rec-764-org,rec-764-dup-1,1.0,Match
rec-764-org,rec-764-dup-2,1.0,Match
rec-765-dup-1,rec-765-dup-0,1.0,Match
rec-765-dup-1,rec-765-dup-2,1.0,Match
rec-765-dup-1,rec-765-org,1.0,Match
rec-765-dup-2,rec-765-dup-0,1.0,Match
rec-765-org,rec-765-dup-0,1.0,Match
rec-765-org,rec-765-dup-2,1.0,Match
rec-766-dup-0,rec-766-org,1.0,Match
rec-767-dup-0,rec-767-dup-1,1.0,Match
rec-767-dup-0,rec-767-org,1.0,Match
rec-767-dup-2,rec-767-dup-0,1.0,Match
rec-767-dup-2,rec-767-dup-1,1.0,Match
rec-767-dup-2,rec-767-org,1.0,Match
rec-767-org,rec-767-dup-1,1.0,Match
rec-77-dup-0,rec-77-dup-3,1.0,Match
rec-77-dup-1,rec-77-dup-0,1.0,Match
rec-77-dup-1,rec-77-dup-3,1.0,Match
rec-77-dup-1,rec-77-org,1.0,Match
rec-77-dup-2,rec-77-dup-0,1.0,Match
rec-77-dup-2,rec-77-dup-1,1.0,Match
rec-77-dup-2,rec-77-dup-3,1.0,Match
rec-77-dup-2,rec-77-dup-4,1.0,Match
rec-77-dup-2,rec-77-org,1.0,Match
rec-77-dup-4,rec-77-dup-0,1.0,Match
rec-77-dup-4,rec-77-dup-1,1.0,Match
rec-77-dup-4,rec-77-dup-3,1.0,Match
rec-77-dup-4,rec-77-org,1.0,Match
rec-77-org,rec-77-dup-0,1.0,Match
rec-77-org,rec-77-dup-3,1.0,Match
rec-770-dup-1,rec-770-dup-0,1.0,Match
rec-770-dup-1,rec-770-org,1.0,Match
rec-770-org,rec-770-dup-0,1.0,Match
rec-771-dup-0,rec-771-dup-1,1.0,Match
rec-771-dup-0,rec-771-dup-2,1.0,Match
rec-771-dup-0,rec-771-dup-3,1.0,Match
rec-771-dup-0,rec-771-org,1.0,Match
rec-771-dup-2,rec-771-dup-1,1.0,Match
rec-771-dup-2,rec-771-dup-3,1.0,Match
rec-771-dup-2,rec-771-org,1.0,Match
rec-771-dup-3,rec-771-dup-1,1.0,Match
rec-771-dup-3,rec-771-org,1.0,Match
rec-771-org,rec-771-dup-1,1.0,Match
rec-772-dup-0,rec-772-dup-1,1.0,Match
rec-772-dup-0,rec-772-org,1.0,Match
rec-772-dup-1,rec-772-org,1.0,Match
rec-772-dup-2,rec-772-dup-0,1.0,Match
rec-772-dup-2,rec-772-dup-1,1.0,Match
rec-772-dup-2,rec-772-org,1.0,Match
rec-772-dup-3,rec-772-dup-0,1.0,Match
rec-772-dup-3,rec-772-dup-1,1.0,Match
rec-772-dup-3,rec-772-dup-2,1.0,Match
rec-772-dup-3,rec-772-org,1.0,Match
rec-773-dup-0,rec-773-dup-1,1.0,Match
rec-773-org,rec-773-dup-0,1.0,Match
rec-773-org,rec-773-dup-1,1.0,Match
rec-775-dup-0,rec-775-dup-1,1.0,Match
rec-775-dup-0,rec-775-org,1.0,Match
rec-775-dup-1,rec-775-org,1.0,Match
rec-777-dup-0,rec-777-org,1.0,Match
rec-779-dup-0,rec-779-dup-2,1.0,Match
rec-779-dup-0,rec-779-dup-3,1.0,Match
rec-779-dup-1,rec-779-dup-0,1.0,Match
rec-779-dup-1,rec-779-dup-2,1.0,Match
rec-779-dup-1,rec-779-dup-3,1.0,Match
rec-779-dup-3,rec-779-dup-2,1.0,Match
rec-779-org,rec-779-dup-0,1.0,Match
rec-779-org,rec-779-dup-1,1.0,Match
rec-779-org,rec-779-dup-2,1.0,Match
rec-779-org,rec-779-dup-3,1.0,Match
rec-78-org,rec-78-dup-0,1.0,Match
rec-781-dup-0,rec-781-org,1.0,Match
rec-782-dup-1,rec-782-dup-0,1.0,Match
rec-782-dup-1,rec-782-org,1.0,Match
rec-782-org,rec-782-dup-0,1.0,Match
rec-784-dup-0,rec-784-dup-4,1.0,Match
rec-784-dup-1,rec-784-dup-0,1.0,Match
rec-784-dup-1,rec-784-dup-4,1.0,Match
rec-784-dup-1,rec-784-org,1.0,Match
rec-784-dup-2,rec-784-dup-0,1.0,Match
rec-784-dup-2,rec-784-dup-1,1.0,Match
rec-784-dup-2,rec-784-dup-3,1.0,Match
rec-784-dup-2,rec-784-dup-4,1.0,Match
rec-784-dup-2,rec-784-org,1.0,Match
rec-784-dup-3,rec-784-dup-0,1.0,Match
rec-784-dup-3,rec-784-dup-1,1.0,Match
rec-784-dup-3,rec-784-dup-4,1.0,Match
rec-784-dup-3,rec-784-org,1.0,Match
rec-784-org,rec-784-dup-0,1.0,Match
rec-784-org,rec-784-dup-4,1.0,Match
rec-785-dup-0,rec-785-dup-1,1.0,Match
rec-785-dup-0,rec-785-dup-2,1.0,Match
rec-785-dup-0,rec-785-dup-3,1.0,Match
rec-785-dup-0,rec-785-dup-4,1.0,Match
rec-785-dup-0,rec-785-org,1.0,Match
rec-785-dup-2,rec-785-dup-1,1.0,Match
rec-785-dup-2,rec-785-dup-3,1.0,Match
rec-785-dup-2,rec-785-org,1.0,Match
rec-785-dup-3,rec-785-dup-1,1.0,Match
rec-785-dup-4,rec-785-dup-1,1.0,Match
rec-785-dup-4,rec-785-org,1.0,Match
rec-785-org,rec-785-dup-1,1.0,Match
rec-785-org,rec-785-dup-3,1.0,Match
rec-786-dup-0,rec-786-org,1.0,Match
rec-788-dup-1,rec-788-dup-0,1.0,Match
rec-788-dup-2,rec-788-dup-0,1.0,Match
rec-788-dup-2,rec-788-dup-1,1.0,Match
rec-788-dup-2,rec-788-dup-3,1.0,Match
rec-788-dup-2,rec-788-dup-4,1.0,Match
rec-788-dup-2,rec-788-org,1.0,Match
rec-788-dup-3,rec-788-dup-0,1.0,Match
rec-788-dup-3,rec-788-dup-1,1.0,Match
rec-788-dup-4,rec-788-dup-1,1.0,Match
rec-788-dup-4,rec-788-dup-3,1.0,Match
rec-788-org,rec-788-dup-0,1.0,Match
rec-788-org,rec-788-dup-1,1.0,Match
rec-788-org,rec-788-dup-3,1.0,Match
rec-788-org,rec-788-dup-4,1.0,Match
rec-789-dup-1,rec-789-dup-0,1.0,Match
rec-789-dup-1,rec-789-org,1.0,Match
rec-789-org,rec-789-dup-0,1.0,Match
rec-79-dup-0,rec-79-dup-1,1.0,Match
rec-79-dup-0,rec-79-org,1.0,Match
rec-79-org,rec-79-dup-1,1.0,Match
rec-790-dup-0,rec-790-org,1.0,Match
rec-791-dup-0,rec-791-org,1.0,Match
rec-793-dup-0,rec-793-dup-1,1.0,Match
rec-793-dup-0,rec-793-dup-2,1.0,Match
rec-793-dup-0,rec-793-dup-3,1.0,Match
rec-793-dup-0,rec-793-dup-4,1.0,Match
rec-793-dup-0,rec-793-org,1.0,Match
rec-793-dup-1,rec-793-dup-3,1.0,Match
rec-793-dup-1,rec-793-dup-4,1.0,Match
rec-793-dup-1,rec-793-org,1.0,Match
rec-793-dup-2,rec-793-dup-1,1.0,Match
rec-793-dup-2,rec-793-dup-3,1.0,Match
rec-793-dup-2,rec-793-dup-4,1.0,Match
rec-793-dup-2,rec-793-org,1.0,Match
rec-793-dup-4,rec-793-dup-3,1.0,Match
rec-793-org,rec-793-dup-3,1.0,Match
rec-793-org,rec-793-dup-4,1.0,Match
rec-794-dup-0,rec-794-org,1.0,Match
rec-796-dup-0,rec-796-dup-1,1.0,Match
rec-796-dup-0,rec-796-dup-3,1.0,Match
rec-796-dup-0,rec-796-dup-4,1.0,Match
rec-796-dup-0,rec-796-org,1.0,Match
rec-796-dup-1,rec-796-dup-3,1.0,Match
rec-796-dup-1,rec-796-dup-4,1.0,Match
rec-796-dup-1,rec-796-org,1.0,Match
rec-796-dup-2,rec-796-dup-0,1.0,Match
rec-796-dup-2,rec-796-dup-1,1.0,Match
rec-796-dup-2,rec-796-dup-3,1.0,Match
rec-796-dup-2,rec-796-dup-4,1.0,Match
rec-796-dup-2,rec-796-org,1.0,Match
rec-796-dup-3,rec-796-org,1.0,Match
rec-796-dup-4,rec-796-dup-3,1.0,Match
rec-796-dup-4,rec-796-org,1.0,Match
