rec_id_1,rec_id_2,prob
rec-683-dup-1,rec-292-org,0.0
rec-683-dup-1,rec-683-dup-0,1.0
rec-683-dup-1,rec-683-org,1.0
rec-683-dup-1,rec-945-dup-1,0.0
rec-683-org,rec-292-dup-0,0.0
rec-683-org,rec-292-org,0.0
rec-683-org,rec-683-dup-0,1.0
rec-684-dup-0,rec-551-org,0.0
rec-684-dup-0,rec-684-dup-1,1.0
rec-684-dup-0,rec-684-dup-2,1.0
rec-684-dup-0,rec-684-org,1.0
rec-684-dup-1,rec-684-dup-2,1.0
rec-684-dup-1,rec-684-org,1.0
rec-684-org,rec-684-dup-2,1.0
rec-685-org,rec-1260-dup-2,0.0
rec-685-org,rec-685-dup-0,1.0
rec-686-dup-0,rec-686-org,1.0
rec-688-dup-0,rec-688-dup-1,1.0
rec-688-org,rec-588-org,0.0
rec-688-org,rec-688-dup-0,1.0
rec-688-org,rec-688-dup-1,1.0
rec-69-dup-0,rec-1076-dup-0,0.0
rec-69-dup-0,rec-1076-dup-1,0.0
rec-69-dup-0,rec-1076-org,0.0
rec-69-dup-0,rec-794-dup-0,0.0
rec-69-dup-0,rec-794-org,0.0
rec-69-org,rec-1076-dup-0,0.0
rec-69-org,rec-1076-dup-1,0.0
rec-69-org,rec-1076-org,0.0
rec-69-org,rec-69-dup-0,1.0
rec-69-org,rec-794-dup-0,0.0
rec-69-org,rec-794-org,0.0
rec-690-org,rec-1744-dup-0,0.0
rec-690-org,rec-261-dup-0,0.0
rec-690-org,rec-261-dup-1,0.0
rec-690-org,rec-261-org,0.0
rec-690-org,rec-524-dup-4,0.0
rec-690-org,rec-931-org,0.0
rec-691-dup-1,rec-691-dup-0,1.0
rec-691-org,rec-691-dup-0,1.0
rec-691-org,rec-691-dup-1,1.0
rec-693-org,rec-693-dup-0,1.0
rec-693-org,rec-693-dup-1,1.0
rec-694-org,rec-1236-dup-1,0.0
rec-694-org,rec-694-dup-0,1.0
rec-695-org,rec-695-dup-0,1.0
rec-696-dup-0,rec-696-dup-1,1.0
rec-696-dup-0,rec-696-dup-2,1.0
rec-696-dup-0,rec-696-dup-3,1.0
rec-696-dup-0,rec-696-org,1.0
rec-696-dup-1,rec-696-dup-2,1.0
rec-696-dup-3,rec-696-dup-1,1.0
rec-696-dup-3,rec-696-dup-2,1.0
rec-696-dup-3,rec-696-org,1.0
rec-696-org,rec-696-dup-1,1.0
rec-696-org,rec-696-dup-2,1.0
rec-697-org,rec-1056-dup-1,0.0
rec-697-org,rec-1531-dup-0,0.0
rec-697-org,rec-1718-dup-0,0.0
rec-697-org,rec-1718-org,0.0
rec-697-org,rec-1737-org,0.0
rec-698-dup-0,rec-698-dup-1,1.0
rec-698-dup-2,rec-698-dup-0,1.0
rec-698-dup-2,rec-698-dup-1,1.0
rec-698-dup-2,rec-698-org,1.0
rec-698-org,rec-698-dup-0,1.0
rec-698-org,rec-698-dup-1,1.0
rec-699-org,rec-250-org,0.0
rec-699-org,rec-600-dup-0,0.0
rec-699-org,rec-600-org,0.0
rec-7-dup-0,rec-1980-dup-0,0.0
rec-7-dup-0,rec-7-dup-2,1.0
rec-7-dup-1,rec-1980-dup-0,0.0
rec-7-dup-1,rec-1980-org,0.0
rec-7-dup-1,rec-7-dup-0,1.0
rec-7-dup-1,rec-7-dup-2,1.0
rec-7-dup-1,rec-7-dup-3,1.0
rec-7-dup-2,rec-1980-dup-0,0.0
rec-7-dup-3,rec-1980-dup-0,0.0
rec-7-dup-3,rec-7-dup-0,1.0
rec-7-dup-3,rec-7-dup-2,1.0
rec-7-org,rec-1980-dup-0,0.0
rec-7-org,rec-1980-dup-1,0.0
rec-7-org,rec-1980-org,0.0
rec-7-org,rec-7-dup-0,1.0
rec-7-org,rec-7-dup-1,1.0
rec-7-org,rec-7-dup-2,1.0
rec-7-org,rec-7-dup-3,1.0
rec-70-dup-0,rec-70-org,1.0
rec-70-dup-1,rec-70-dup-0,1.0
rec-70-dup-1,rec-70-org,1.0
rec-700-dup-0,rec-700-dup-1,1.0
rec-700-dup-2,rec-700-dup-0,1.0
rec-700-dup-2,rec-700-dup-1,1.0
rec-700-dup-2,rec-700-dup-3,1.0
rec-700-dup-2,rec-700-org,1.0
rec-700-dup-3,rec-700-dup-0,1.0
rec-700-dup-3,rec-700-dup-1,1.0
rec-700-org,rec-700-dup-0,1.0
rec-700-org,rec-700-dup-1,1.0
rec-700-org,rec-700-dup-3,1.0
rec-702-dup-0,rec-1853-dup-0,0.0
rec-702-dup-0,rec-1853-org,0.0
rec-702-dup-0,rec-1857-dup-0,0.0
rec-702-dup-0,rec-1857-dup-2,0.0
rec-702-dup-0,rec-1857-dup-3,0.0
rec-702-dup-0,rec-1857-org,0.0
rec-702-dup-0,rec-702-dup-1,1.0
rec-702-dup-0,rec-702-dup-2,1.0
rec-702-dup-0,rec-702-org,1.0
rec-702-dup-1,rec-1664-org,0.0
rec-702-dup-1,rec-1740-dup-1,0.0
rec-702-dup-1,rec-1740-dup-2,0.0
rec-702-dup-1,rec-702-dup-2,1.0
rec-702-org,rec-1664-org,0.0
rec-702-org,rec-1740-dup-1,0.0
rec-702-org,rec-1740-dup-2,0.0
rec-702-org,rec-1740-org,0.0
rec-702-org,rec-702-dup-1,1.0
rec-702-org,rec-702-dup-2,1.0
rec-703-dup-0,rec-1486-org,0.0
rec-703-dup-0,rec-703-dup-2,1.0
rec-703-dup-0,rec-703-org,1.0
rec-703-dup-0,rec-91-dup-1,0.0
rec-703-dup-0,rec-91-dup-2,0.0
rec-703-dup-0,rec-91-org,0.0
rec-703-dup-1,rec-1486-org,0.0
rec-703-dup-1,rec-703-dup-0,1.0
rec-703-dup-1,rec-703-dup-2,1.0
rec-703-dup-1,rec-703-org,1.0
rec-703-dup-1,rec-91-dup-1,0.0
rec-703-dup-1,rec-91-dup-2,0.0
rec-703-dup-1,rec-91-org,0.0
rec-703-dup-2,rec-1486-org,0.0
rec-703-dup-2,rec-703-org,1.0
rec-703-dup-2,rec-91-dup-1,0.0
rec-703-dup-2,rec-91-dup-2,0.0
rec-703-dup-2,rec-91-org,0.0
rec-705-dup-0,rec-68-org,0.0
rec-705-dup-0,rec-705-dup-1,1.0
rec-705-dup-0,rec-705-org,1.0
rec-705-org,rec-705-dup-1,1.0
rec-706-org,rec-1616-org,0.0
rec-706-org,rec-249-dup-2,0.0
rec-706-org,rec-281-org,0.0
rec-706-org,rec-443-dup-0,0.0
rec-706-org,rec-443-dup-2,0.0
rec-707-dup-0,rec-1645-org,0.0
rec-707-dup-0,rec-707-dup-4,1.0
rec-707-dup-0,rec-707-org,1.0
rec-707-dup-1,rec-1645-org,0.0
rec-707-dup-1,rec-707-dup-0,1.0
rec-707-dup-1,rec-707-dup-2,1.0
rec-707-dup-1,rec-707-dup-3,1.0
rec-707-dup-1,rec-707-dup-4,1.0
rec-707-dup-1,rec-707-org,1.0
rec-707-dup-2,rec-320-dup-2,0.0
rec-707-dup-2,rec-320-org,0.0
rec-707-dup-2,rec-707-dup-0,1.0
rec-707-dup-2,rec-707-dup-3,1.0
rec-707-dup-2,rec-707-dup-4,1.0
rec-707-dup-2,rec-707-org,1.0
rec-707-dup-3,rec-707-dup-0,1.0
rec-707-dup-3,rec-707-dup-4,1.0
rec-707-dup-3,rec-707-org,1.0
rec-707-dup-4,rec-1645-org,0.0
rec-707-dup-4,rec-707-org,1.0
rec-708-dup-0,rec-708-dup-1,1.0
rec-708-dup-0,rec-708-dup-2,1.0
rec-708-dup-0,rec-708-dup-3,1.0
rec-708-dup-0,rec-708-dup-4,1.0
rec-708-dup-0,rec-708-org,1.0
rec-708-dup-1,rec-708-dup-2,1.0
rec-708-dup-1,rec-708-dup-3,1.0
rec-708-dup-1,rec-708-org,1.0
rec-708-dup-3,rec-708-dup-2,1.0
rec-708-dup-4,rec-708-dup-1,1.0
rec-708-dup-4,rec-708-dup-2,1.0
rec-708-dup-4,rec-708-dup-3,1.0
rec-708-dup-4,rec-708-org,1.0
rec-708-org,rec-708-dup-2,1.0
rec-708-org,rec-708-dup-3,1.0
rec-709-org,rec-709-dup-0,1.0
rec-71-dup-1,rec-71-dup-0,1.0
rec-71-dup-2,rec-71-dup-0,1.0
rec-71-dup-2,rec-71-dup-1,1.0
rec-71-dup-2,rec-71-dup-4,1.0
rec-71-dup-3,rec-71-dup-0,1.0
rec-71-dup-3,rec-71-dup-1,1.0
rec-71-dup-3,rec-71-dup-2,1.0
rec-71-dup-3,rec-71-dup-4,1.0
rec-71-dup-4,rec-71-dup-0,1.0
rec-71-dup-4,rec-71-dup-1,1.0
rec-71-org,rec-71-dup-0,1.0
rec-71-org,rec-71-dup-1,1.0
rec-71-org,rec-71-dup-2,1.0
rec-71-org,rec-71-dup-3,1.0
rec-71-org,rec-71-dup-4,1.0
rec-710-dup-0,rec-1143-dup-1,0.0
rec-710-dup-0,rec-1273-dup-2,0.003
rec-710-dup-0,rec-1273-dup-3,0.003
rec-710-dup-0,rec-1273-org,0.003
rec-710-dup-0,rec-710-dup-1,1.0
rec-710-dup-0,rec-710-org,1.0
rec-710-dup-2,rec-1143-dup-0,0.0
rec-710-dup-2,rec-1143-dup-1,0.0
rec-710-dup-2,rec-1143-dup-3,0.0
rec-710-dup-2,rec-1273-dup-1,0.003
rec-710-dup-2,rec-1273-dup-2,0.003
rec-710-dup-2,rec-1273-dup-3,0.003
rec-710-dup-2,rec-1273-org,0.003
rec-710-dup-2,rec-710-dup-0,1.0
rec-710-dup-2,rec-710-dup-1,1.0
rec-710-dup-2,rec-710-org,1.0
rec-710-org,rec-1273-dup-3,0.003
rec-710-org,rec-1273-org,0.003
rec-710-org,rec-710-dup-1,1.0
rec-711-dup-0,rec-711-dup-1,1.0
rec-711-dup-0,rec-711-dup-2,1.0
rec-711-dup-0,rec-711-dup-4,1.0
rec-711-dup-1,rec-711-dup-2,1.0
rec-711-dup-3,rec-711-dup-0,1.0
rec-711-dup-3,rec-711-dup-1,1.0
rec-711-dup-3,rec-711-dup-2,1.0
rec-711-dup-3,rec-711-dup-4,1.0
rec-711-dup-3,rec-711-org,1.0
rec-711-dup-4,rec-711-dup-1,1.0
rec-711-dup-4,rec-711-dup-2,1.0
rec-711-org,rec-711-dup-0,1.0
rec-711-org,rec-711-dup-1,1.0
rec-711-org,rec-711-dup-2,1.0
rec-711-org,rec-711-dup-4,1.0
rec-713-org,rec-713-dup-0,1.0
rec-716-dup-0,rec-716-dup-1,1.0
rec-716-dup-0,rec-716-org,1.0
rec-716-dup-1,rec-195-org,0.0
rec-716-dup-1,rec-716-org,1.0
rec-72-org,rec-1249-dup-0,0.0
rec-72-org,rec-1249-dup-1,0.0
rec-72-org,rec-1249-org,0.0
rec-72-org,rec-1957-org,0.0
rec-72-org,rec-358-dup-1,0.0
rec-72-org,rec-358-org,0.0
rec-72-org,rec-548-org,0.0
rec-720-dup-0,rec-720-org,1.0
rec-720-dup-1,rec-720-dup-0,1.0
rec-720-dup-1,rec-720-org,1.0
rec-721-dup-0,rec-10-dup-2,0.0
rec-721-dup-1,rec-721-dup-3,1.0
rec-721-dup-2,rec-721-dup-0,1.0
rec-721-dup-2,rec-721-dup-1,1.0
rec-721-dup-2,rec-721-dup-3,1.0
rec-721-org,rec-721-dup-0,1.0
rec-721-org,rec-721-dup-1,1.0
rec-721-org,rec-721-dup-2,1.0
rec-721-org,rec-721-dup-3,1.0
rec-722-org,rec-1279-org,0.0
rec-722-org,rec-1547-org,0.0
rec-722-org,rec-74-dup-0,0.0
rec-722-org,rec-74-org,0.0
rec-723-dup-0,rec-723-dup-1,1.0
rec-723-dup-0,rec-723-org,1.0
rec-723-dup-2,rec-723-dup-0,1.0
rec-723-dup-2,rec-723-dup-1,1.0
rec-723-dup-2,rec-723-org,1.0
rec-723-org,rec-723-dup-1,1.0
rec-724-dup-1,rec-724-dup-0,1.0
rec-724-dup-1,rec-724-dup-2,1.0
rec-724-dup-1,rec-724-dup-3,1.0
rec-724-dup-1,rec-724-dup-4,1.0
rec-724-dup-1,rec-724-org,1.0
rec-724-dup-2,rec-724-dup-0,1.0
rec-724-dup-2,rec-724-dup-3,1.0
rec-724-dup-2,rec-724-dup-4,1.0
rec-724-dup-2,rec-724-org,1.0
rec-724-dup-3,rec-724-dup-0,1.0
rec-724-dup-3,rec-724-org,1.0
rec-724-dup-4,rec-682-dup-1,0.0
rec-724-dup-4,rec-724-dup-0,1.0
rec-724-dup-4,rec-724-dup-3,1.0
rec-724-dup-4,rec-724-org,1.0
rec-724-org,rec-724-dup-0,1.0
rec-725-dup-0,rec-725-dup-1,1.0
rec-725-dup-0,rec-725-dup-2,1.0
rec-725-dup-0,rec-725-org,1.0
rec-725-dup-1,rec-725-dup-2,1.0
rec-725-dup-1,rec-725-org,1.0
rec-725-dup-2,rec-725-org,1.0
rec-726-org,rec-1113-dup-0,0.0
rec-727-org,rec-1059-org,0.0
rec-727-org,rec-1545-org,0.0
rec-727-org,rec-272-dup-0,0.0
rec-727-org,rec-272-dup-1,0.0
rec-727-org,rec-272-org,0.0
rec-727-org,rec-373-dup-1,0.0
rec-727-org,rec-373-org,0.0
rec-727-org,rec-541-dup-0,0.0
rec-727-org,rec-541-org,0.0
rec-728-org,rec-1895-dup-0,0.0
rec-728-org,rec-1895-dup-1,0.0
rec-728-org,rec-1895-org,0.0
rec-729-dup-0,rec-729-org,1.0
rec-73-dup-0,rec-1353-dup-0,0.0
rec-73-dup-0,rec-1539-dup-0,0.0
rec-73-dup-0,rec-1604-dup-1,0.0
rec-73-dup-0,rec-1604-dup-2,0.0
rec-73-dup-0,rec-73-dup-1,1.0
rec-73-dup-0,rec-73-dup-2,1.0
rec-73-dup-0,rec-73-org,1.0
rec-73-dup-0,rec-948-dup-1,0.0
rec-73-dup-0,rec-948-dup-2,0.0
rec-73-dup-0,rec-948-org,0.0
rec-73-dup-1,rec-153-dup-0,0.0
rec-73-dup-1,rec-73-dup-2,1.0
rec-73-dup-1,rec-73-org,1.0
rec-73-dup-2,rec-73-org,1.0
rec-73-org,rec-153-dup-0,0.0
rec-730-org,rec-1573-dup-0,0.0
rec-730-org,rec-1573-org,0.0
rec-730-org,rec-1890-dup-1,0.0
rec-730-org,rec-1890-dup-2,0.0
rec-730-org,rec-1890-org,0.0
rec-730-org,rec-273-org,0.0
rec-731-dup-0,rec-503-dup-1,0.0
rec-731-dup-0,rec-759-org,0.0
rec-731-dup-1,rec-503-dup-1,0.0
rec-731-dup-1,rec-503-org,0.0
rec-731-dup-1,rec-731-dup-0,1.0
rec-731-dup-1,rec-759-org,0.0
rec-731-dup-2,rec-503-dup-1,0.0
rec-731-dup-2,rec-503-dup-4,0.0
rec-731-dup-2,rec-503-org,0.0
rec-731-dup-2,rec-731-dup-0,1.0
rec-731-dup-2,rec-731-dup-1,1.0
rec-731-dup-2,rec-731-org,1.0
rec-731-dup-2,rec-759-org,0.0
rec-731-org,rec-503-dup-1,0.0
rec-731-org,rec-503-org,0.0
rec-731-org,rec-731-dup-0,1.0
rec-731-org,rec-731-dup-1,1.0
rec-731-org,rec-759-org,0.0
rec-732-dup-0,rec-732-dup-1,1.0
rec-732-dup-0,rec-732-dup-2,1.0
rec-732-dup-2,rec-732-dup-1,1.0
rec-732-dup-3,rec-732-dup-1,1.0
rec-732-dup-3,rec-732-dup-2,1.0
rec-732-org,rec-732-dup-0,1.0
rec-732-org,rec-732-dup-1,1.0
rec-732-org,rec-732-dup-2,1.0
rec-732-org,rec-732-dup-3,1.0
rec-733-org,rec-665-dup-0,0.0
rec-736-org,rec-1068-org,0.0
rec-737-org,rec-1401-dup-0,0.0
rec-737-org,rec-1571-org,0.0
rec-738-dup-0,rec-738-dup-1,1.0
rec-738-dup-0,rec-738-dup-2,1.0
rec-738-dup-0,rec-738-dup-3,1.0
rec-738-dup-0,rec-738-dup-4,1.0
rec-738-dup-0,rec-738-org,1.0
rec-738-dup-1,rec-738-dup-2,1.0
rec-738-dup-1,rec-738-dup-3,1.0
rec-738-dup-1,rec-738-dup-4,1.0
rec-738-dup-1,rec-738-org,1.0
rec-738-dup-3,rec-738-dup-2,1.0
rec-738-dup-3,rec-738-dup-4,1.0
rec-738-dup-3,rec-738-org,1.0
rec-738-dup-4,rec-738-dup-2,1.0
rec-738-dup-4,rec-738-org,1.0
rec-738-org,rec-738-dup-2,1.0
rec-739-dup-0,rec-1014-dup-0,0.0
rec-739-dup-0,rec-1014-dup-2,0.0
rec-739-dup-0,rec-1014-org,0.0
rec-739-dup-0,rec-739-org,1.0
rec-739-dup-0,rec-751-dup-0,0.0
rec-739-dup-0,rec-751-dup-1,0.0
rec-739-dup-0,rec-751-org,0.0
rec-739-org,rec-1014-dup-0,0.0
rec-739-org,rec-1014-dup-2,0.0
rec-739-org,rec-1014-org,0.0
rec-739-org,rec-751-dup-0,0.0
rec-739-org,rec-751-dup-1,0.0
rec-739-org,rec-751-org,0.0
rec-74-dup-0,rec-1081-dup-0,0.0
rec-74-dup-0,rec-1279-org,0.001
rec-74-dup-0,rec-74-org,1.0
rec-74-dup-1,rec-1081-dup-0,0.0
rec-74-dup-1,rec-1279-org,0.001
rec-74-dup-1,rec-722-org,0.0
rec-74-dup-1,rec-74-dup-0,1.0
rec-74-dup-1,rec-74-org,1.0
rec-74-org,rec-1081-dup-0,0.0
rec-74-org,rec-1279-org,0.001
rec-740-org,rec-262-dup-3,0.0
rec-740-org,rec-262-org,0.0
rec-740-org,rec-839-dup-0,0.0
rec-740-org,rec-839-dup-1,0.0
rec-740-org,rec-839-dup-2,0.0
rec-740-org,rec-839-org,0.0
rec-741-org,rec-1278-dup-0,0.0
rec-741-org,rec-1278-org,0.0
rec-741-org,rec-234-org,0.0
rec-742-org,rec-125-dup-0,0.0
rec-742-org,rec-125-dup-1,0.0
rec-742-org,rec-125-dup-3,0.0
rec-742-org,rec-125-org,0.0
rec-743-dup-0,rec-743-dup-1,1.0
rec-743-dup-0,rec-743-dup-2,1.0
rec-743-dup-0,rec-743-org,1.0
rec-743-dup-1,rec-743-org,1.0
rec-743-dup-2,rec-743-dup-1,1.0
rec-743-dup-2,rec-743-org,1.0
rec-745-org,rec-1907-org,0.0
rec-746-org,rec-726-org,0.0
rec-746-org,rec-746-dup-0,1.0
rec-747-dup-0,rec-1411-dup-0,0.0
rec-747-dup-0,rec-1411-dup-1,0.0
rec-747-dup-0,rec-1411-org,0.0
rec-747-dup-0,rec-747-dup-1,1.0
rec-747-dup-0,rec-747-dup-4,1.0
rec-747-dup-2,rec-1597-dup-0,0.0
rec-747-dup-2,rec-527-org,0.0
rec-747-dup-2,rec-747-dup-0,1.0
rec-747-dup-2,rec-747-dup-1,1.0
rec-747-dup-2,rec-747-dup-4,1.0
rec-747-dup-3,rec-1411-dup-0,0.0
rec-747-dup-3,rec-1411-dup-1,0.0
rec-747-dup-3,rec-1411-org,0.0
rec-747-dup-3,rec-747-dup-0,1.0
rec-747-dup-3,rec-747-dup-1,1.0
rec-747-dup-3,rec-747-dup-2,1.0
rec-747-dup-3,rec-747-dup-4,1.0
rec-747-dup-3,rec-747-org,1.0
rec-747-dup-4,rec-747-dup-1,1.0
rec-747-org,rec-1411-dup-0,0.0
rec-747-org,rec-1411-dup-1,0.0
rec-747-org,rec-1411-org,0.0
rec-747-org,rec-747-dup-0,1.0
rec-747-org,rec-747-dup-1,1.0
rec-747-org,rec-747-dup-2,1.0
rec-747-org,rec-747-dup-4,1.0
rec-748-dup-0,rec-1512-dup-0,0.0
rec-748-org,rec-1512-dup-0,0.0
rec-748-org,rec-748-dup-0,1.0
rec-749-dup-0,rec-356-dup-2,0.0
rec-749-dup-2,rec-749-dup-1,1.0
rec-749-dup-3,rec-356-dup-2,0.0
rec-749-dup-3,rec-749-dup-0,1.0
rec-749-dup-3,rec-749-dup-1,1.0
rec-749-dup-3,rec-749-dup-2,1.0
rec-749-dup-3,rec-749-dup-4,1.0
rec-749-dup-3,rec-749-org,1.0
rec-749-dup-4,rec-356-dup-2,0.0
rec-749-dup-4,rec-749-dup-0,1.0
rec-749-dup-4,rec-749-dup-1,1.0
rec-749-dup-4,rec-749-dup-2,1.0
rec-749-org,rec-356-dup-2,0.0
rec-749-org,rec-749-dup-0,1.0
rec-749-org,rec-749-dup-1,1.0
rec-749-org,rec-749-dup-2,1.0
rec-749-org,rec-749-dup-4,1.0
rec-75-dup-1,rec-75-dup-0,1.0
rec-75-dup-1,rec-75-dup-2,1.0
rec-75-dup-2,rec-75-dup-0,1.0
rec-75-dup-3,rec-75-dup-0,1.0
rec-75-dup-3,rec-75-dup-1,1.0
rec-75-dup-3,rec-75-dup-2,1.0
rec-75-dup-4,rec-75-dup-0,1.0
rec-75-dup-4,rec-75-dup-1,1.0
rec-75-dup-4,rec-75-dup-2,1.0
rec-75-dup-4,rec-75-dup-3,1.0
rec-75-dup-4,rec-75-org,1.0
rec-75-org,rec-75-dup-0,1.0
rec-75-org,rec-75-dup-1,1.0
rec-75-org,rec-75-dup-2,1.0
rec-75-org,rec-75-dup-3,1.0
rec-751-dup-0,rec-1725-dup-4,0.0
rec-751-dup-0,rec-751-dup-1,1.0
rec-751-dup-0,rec-751-org,1.0
rec-751-org,rec-751-dup-1,1.0
rec-752-org,rec-1144-org,0.0
rec-755-dup-0,rec-755-dup-1,1.0
rec-755-dup-0,rec-755-dup-2,0.981
rec-755-dup-0,rec-755-org,1.0
rec-755-dup-1,rec-755-dup-2,1.0
rec-755-dup-1,rec-755-org,1.0
rec-755-org,rec-755-dup-2,1.0
rec-757-dup-0,rec-757-org,1.0
rec-758-org,rec-1290-dup-2,0.0
rec-758-org,rec-1290-org,0.0
rec-758-org,rec-1420-dup-2,0.0
rec-758-org,rec-194-dup-2,0.0
rec-758-org,rec-76-org,0.0
rec-76-org,rec-194-dup-2,0.0
rec-760-dup-0,rec-760-dup-1,1.0
rec-760-dup-2,rec-1573-dup-0,0.0
rec-760-dup-2,rec-1573-org,0.0
rec-760-dup-2,rec-191-org,0.0
rec-760-dup-2,rec-760-dup-0,1.0
rec-760-dup-2,rec-760-dup-1,1.0
rec-760-dup-2,rec-760-org,1.0
rec-760-dup-2,rec-796-dup-4,0.0
rec-760-org,rec-760-dup-0,1.0
rec-760-org,rec-760-dup-1,1.0
rec-760-org,rec-796-dup-4,0.0
rec-761-org,rec-1403-dup-0,0.0
rec-761-org,rec-1403-org,0.0
rec-761-org,rec-761-dup-0,1.0
rec-764-dup-0,rec-219-dup-4,0.0
rec-764-dup-0,rec-764-dup-2,1.0
rec-764-dup-1,rec-1115-dup-0,0.0
rec-764-dup-1,rec-764-dup-0,1.0
rec-764-dup-1,rec-764-dup-2,1.0
rec-764-dup-1,rec-803-org,0.0
rec-764-dup-1,rec-812-org,0.0
rec-764-org,rec-1115-dup-0,0.0
rec-764-org,rec-1115-org,0.0
rec-764-org,rec-1874-org,0.0
rec-764-org,rec-764-dup-0,1.0
rec-764-org,rec-764-dup-1,1.0
rec-764-org,rec-764-dup-2,1.0
rec-764-org,rec-803-dup-2,0.0
rec-764-org,rec-803-org,0.0
rec-764-org,rec-812-org,0.0
rec-765-dup-1,rec-765-dup-0,1.0
rec-765-dup-1,rec-765-dup-2,1.0
rec-765-dup-1,rec-765-org,1.0
rec-765-dup-2,rec-765-dup-0,1.0
rec-765-org,rec-765-dup-0,1.0
rec-765-org,rec-765-dup-2,1.0
rec-766-dup-0,rec-766-org,1.0
rec-767-dup-0,rec-767-dup-1,1.0
rec-767-dup-0,rec-767-org,1.0
rec-767-dup-2,rec-767-dup-0,1.0
rec-767-dup-2,rec-767-dup-1,1.0
rec-767-dup-2,rec-767-org,1.0
rec-767-org,rec-767-dup-1,1.0
rec-768-org,rec-1025-org,0.0
rec-768-org,rec-1277-dup-1,0.0
rec-768-org,rec-16-org,0.0
rec-768-org,rec-1803-org,0.0
rec-768-org,rec-392-dup-0,0.0
rec-768-org,rec-392-org,0.0
rec-768-org,rec-605-dup-0,0.0
rec-768-org,rec-605-org,0.0
rec-768-org,rec-920-dup-0,0.0
rec-768-org,rec-920-org,0.0
rec-769-org,rec-598-dup-0,0.0
rec-769-org,rec-988-dup-1,0.0
rec-77-dup-0,rec-77-dup-3,1.0
rec-77-dup-1,rec-77-dup-0,1.0
rec-77-dup-1,rec-77-dup-3,1.0
rec-77-dup-1,rec-77-org,1.0
rec-77-dup-2,rec-77-dup-0,1.0
rec-77-dup-2,rec-77-dup-1,1.0
rec-77-dup-2,rec-77-dup-3,1.0
rec-77-dup-2,rec-77-dup-4,1.0
rec-77-dup-2,rec-77-org,1.0
rec-77-dup-4,rec-77-dup-0,1.0
rec-77-dup-4,rec-77-dup-1,1.0
rec-77-dup-4,rec-77-dup-3,1.0
rec-77-dup-4,rec-77-org,1.0
rec-77-org,rec-77-dup-0,1.0
rec-77-org,rec-77-dup-3,1.0
rec-770-dup-1,rec-244-dup-0,0.0
rec-770-dup-1,rec-770-dup-0,1.0
rec-770-dup-1,rec-770-org,1.0
rec-770-org,rec-244-dup-0,0.0
rec-770-org,rec-770-dup-0,1.0
rec-771-dup-0,rec-771-dup-1,1.0
rec-771-dup-0,rec-771-dup-2,1.0
rec-771-dup-0,rec-771-dup-3,1.0
rec-771-dup-0,rec-771-org,1.0
rec-771-dup-2,rec-771-dup-1,1.0
rec-771-dup-2,rec-771-dup-3,1.0
rec-771-dup-2,rec-771-org,1.0
rec-771-dup-3,rec-771-dup-1,1.0
rec-771-dup-3,rec-771-org,1.0
rec-771-org,rec-771-dup-1,1.0
rec-772-dup-0,rec-1362-org,0.0
rec-772-dup-0,rec-1958-org,0.0
rec-772-dup-0,rec-329-org,0.0
rec-772-dup-0,rec-332-dup-0,0.001
rec-772-dup-0,rec-332-dup-1,0.001
rec-772-dup-0,rec-332-dup-2,0.001
rec-772-dup-0,rec-332-dup-4,0.001
rec-772-dup-0,rec-772-dup-1,1.0
rec-772-dup-0,rec-772-org,1.0
rec-772-dup-0,rec-817-dup-1,0.0
rec-772-dup-0,rec-817-org,0.0
rec-772-dup-0,rec-959-dup-4,0.0
rec-772-dup-1,rec-772-org,1.0
rec-772-dup-2,rec-1362-org,0.0
rec-772-dup-2,rec-1958-org,0.0
rec-772-dup-2,rec-329-org,0.0
rec-772-dup-2,rec-332-dup-0,0.0
rec-772-dup-2,rec-332-dup-1,0.0
rec-772-dup-2,rec-332-dup-2,0.0
rec-772-dup-2,rec-332-dup-4,0.0
rec-772-dup-2,rec-772-dup-0,1.0
rec-772-dup-2,rec-772-dup-1,1.0
rec-772-dup-2,rec-772-org,1.0
rec-772-dup-2,rec-817-dup-1,0.0
rec-772-dup-2,rec-817-org,0.0
rec-772-dup-2,rec-959-dup-4,0.0
rec-772-dup-3,rec-1362-org,0.0
rec-772-dup-3,rec-1958-org,0.0
rec-772-dup-3,rec-329-org,0.0
rec-772-dup-3,rec-332-dup-0,0.0
rec-772-dup-3,rec-332-dup-1,0.0
rec-772-dup-3,rec-332-dup-2,0.0
rec-772-dup-3,rec-332-dup-4,0.0
rec-772-dup-3,rec-772-dup-0,1.0
rec-772-dup-3,rec-772-dup-1,1.0
rec-772-dup-3,rec-772-dup-2,1.0
rec-772-dup-3,rec-772-org,1.0
rec-772-dup-3,rec-817-dup-1,0.0
rec-772-dup-3,rec-817-org,0.0
rec-772-dup-3,rec-959-dup-4,0.0
rec-772-org,rec-1362-org,0.0
rec-772-org,rec-1958-org,0.0
rec-772-org,rec-329-org,0.0
rec-772-org,rec-332-dup-0,0.001
rec-772-org,rec-332-dup-1,0.001
rec-772-org,rec-817-dup-1,0.0
rec-773-dup-0,rec-1013-org,0.0
rec-773-dup-0,rec-661-org,0.0
rec-773-dup-0,rec-773-dup-1,1.0
rec-773-org,rec-1013-org,0.0
rec-773-org,rec-661-org,0.0
